,Rank 1950-2022,Supplier,Year,Value
3200,50.0,Ireland,1973,0.0
3201,51.0,Hungary,1973,44.0
3202,52.0,Serbia,1973,0.0
3203,53.0,Pakistan,1973,0.0
3204,54.0,Taiwan,1973,0.0
3205,55.0,Kazakhstan,1973,0.0
3206,56.0,Iraq,1973,0.0
3207,57.0,Greece,1973,0.0
3208,58.0,Kyrgyzstan,1973,0.0
3209,59.0,Georgia,1973,0.0
3210,60.0,Montenegro,1973,0.0
3211,61.0,New Zealand,1973,2.0
3212,62.0,Chile,1973,0.0
3213,63.0,Saudi Arabia,1973,0.0
3214,64.0,Kuwait,1973,0.0
3215,65.0,Argentina,1973,0.0
3216,66.0,Ethiopia,1973,0.0
3217,67.0,Thailand,1973,0.0
3218,68.0,Nicaragua,1973,0.0
3219,69.0,Lithuania,1973,0.0
3220,70.0,Venezuela,1973,0.0
3221,71.0,Qatar,1973,0.0
3222,72.0,Peru,1973,0.0
3223,73.0,Malaysia,1973,0.0
3224,74.0,South Yemen,1973,0.0
3225,75.0,Lebanon,1973,0.0
3226,76.0,Slovenia,1973,0.0
3227,77.0,Cuba,1973,0.0
3228,78.0,Viet Nam,1973,0.0
3229,79.0,Brunei,1973,0.0
3230,80.0,Morocco,1973,0.0
3231,81.0,Cyprus,1973,0.0
3232,82.0,North Macedonia,1973,0.0
3233,83.0,Colombia,1973,0.0
3234,84.0,Bosnia-Herzegovina,1973,0.0
3235,85.0,Ghana,1973,0.0
3236,86.0,DR Congo,1973,0.0
3237,87.0,Chad,1973,0.0
3238,88.0,Oman,1973,0.0
3239,89.0,Latvia,1973,0.0
3240,90.0,Aruba,1973,0.0
3241,91.0,Sudan,1973,0.0
3242,92.0,Malta,1973,0.0
3243,93.0,Estonia,1973,0.0
3244,94.0,Algeria,1973,0.0
3245,95.0,Kenya,1973,0.0
3246,96.0,Nigeria,1973,0.0
3247,97.0,Fiji,1973,0.0
3248,98.0,Croatia,1973,0.0
3249,99.0,Ecuador,1973,0.0
3250,100.0,Sri Lanka,1973,0.0
3251,101.0,Uruguay,1973,0.0
3252,102.0,Iceland,1973,0.0
3253,103.0,Zimbabwe,1973,0.0
3254,104.0,Mexico,1973,0.0
3255,105.0,Philippines,1973,0.0
3256,106.0,Angola,1973,0.0
3257,107.0,Armenia,1973,0.0
3258,108.0,Uganda,1973,0.0
3259,109.0,South Vietnam,1973,0.0
3260,110.0,Dominican Republic,1973,0.0
3261,111.0,North Yemen,1973,0.0
3262,112.0,Senegal,1973,0.0
3263,113.0,Costa Rica,1973,0.0
3264,114.0,Panama,1973,0.0
3265,115.0,Cote d'Ivoire,1973,0.0
3266,116.0,Eritrea,1973,0.0
3267,117.0,Guyana,1973,0.0
3268,118.0,Bahrain,1973,0.0
3269,119.0,Cambodia,1973,0.0
3270,120.0,Bangladesh,1973,0.0
3271,121.0,Zambia,1973,0.0
3272,122.0,Mozambique,1973,0.0
3273,123.0,FMLN (El Salvador)*,1973,0.0
3274,124.0,Gabon,1973,1.0
3275,125.0,Malawi,1973,0.0
3276,126.0,Libya HoR*,1973,0.0
3277,127.0,Guatemala,1973,0.0
3278,128.0,Mujahedin (Afghanistan)*,1973,0.0
3279,129.0,Seychelles,1973,0.0
3280,130.0,Luxembourg,1973,0.0
3281,131.0,European Union**,1973,0.0
3282,132.0,Niger,1973,0.0
3283,133.0,Albania,1973,0.0
3284,134.0,Bahamas,1973,0.0
3285,135.0,United Nations**,1973,0.0
3286,,Others,1973,0.0
3287,,Total,1973,35999.0
3288,1.0,United States,1974,12904.0
3289,2.0,Soviet Union,1974,15198.0
3290,3.0,Russia,1974,0.0
3291,4.0,United Kingdom,1974,2353.0
3292,5.0,France,1974,2145.0
3293,6.0,Germany,1974,1189.0
3294,7.0,China,1974,516.0
3295,8.0,Italy,1974,422.0
3296,9.0,Czechoslovakia,1974,884.0
3297,10.0,Netherlands,1974,83.0
3298,11.0,Israel,1974,45.0
3299,12.0,Switzerland,1974,89.0
3300,13.0,Spain,1974,84.0
3301,14.0,Sweden,1974,75.0
3302,15.0,Canada,1974,113.0
3303,16.0,Ukraine,1974,0.0
3304,17.0,Poland,1974,232.0
3305,18.0,South Korea,1974,0.0
3306,19.0,Norway,1974,0.0
3307,20.0,Brazil,1974,32.0
3308,21.0,Australia,1974,92.0
3309,22.0,Belarus,1974,0.0
3310,23.0,Turkiye,1974,0.0
3311,24.0,South Africa,1974,2.0
3312,25.0,North Korea,1974,8.0
3313,26.0,Belgium,1974,0.0
3314,27.0,Czechia,1974,0.0
3315,28.0,Finland,1974,63.0
3316,29.0,Japan,1974,55.0
3317,30.0,Austria,1974,0.0
3318,31.0,Denmark,1974,0.0
3319,32.0,Yugoslavia,1974,0.0
3320,33.0,Libya,1974,0.0
3321,34.0,UAE,1974,8.0
3322,35.0,Jordan,1974,23.0
3323,36.0,Romania,1974,1.0
3324,37.0,Uzbekistan,1974,0.0
3325,38.0,Singapore,1974,0.0
3326,39.0,Egypt,1974,0.0
3327,40.0,unknown supplier(s),1974,7.0
3328,41.0,Bulgaria,1974,0.0
3329,42.0,Iran,1974,129.0
3330,43.0,Slovakia,1974,0.0
3331,44.0,East Germany (GDR),1974,11.0
3332,45.0,India,1974,24.0
3333,46.0,Portugal,1974,11.0
3334,47.0,Indonesia,1974,0.0
3335,48.0,Moldova,1974,0.0
3336,49.0,Syria,1974,2.0
3337,50.0,Ireland,1974,0.0
3338,51.0,Hungary,1974,8.0
3339,52.0,Serbia,1974,0.0
3340,53.0,Pakistan,1974,0.0
3341,54.0,Taiwan,1974,0.0
3342,55.0,Kazakhstan,1974,0.0
3343,56.0,Iraq,1974,0.0
3344,57.0,Greece,1974,0.0
3345,58.0,Kyrgyzstan,1974,0.0
3346,59.0,Georgia,1974,0.0
3347,60.0,Montenegro,1974,0.0
3348,61.0,New Zealand,1974,5.0
3349,62.0,Chile,1974,0.0
3350,63.0,Saudi Arabia,1974,0.0
3351,64.0,Kuwait,1974,0.0
3352,65.0,Argentina,1974,0.0
3353,66.0,Ethiopia,1974,0.0
3354,67.0,Thailand,1974,0.0
3355,68.0,Nicaragua,1974,0.0
3356,69.0,Lithuania,1974,0.0
3357,70.0,Venezuela,1974,0.0
3358,71.0,Qatar,1974,0.0
3359,72.0,Peru,1974,0.0
3360,73.0,Malaysia,1974,0.0
3361,74.0,South Yemen,1974,0.0
3362,75.0,Lebanon,1974,0.0
3363,76.0,Slovenia,1974,0.0
3364,77.0,Cuba,1974,0.0
3365,78.0,Viet Nam,1974,0.0
3366,79.0,Brunei,1974,0.0
3367,80.0,Morocco,1974,0.0
3368,81.0,Cyprus,1974,0.0
3369,82.0,North Macedonia,1974,0.0
3370,83.0,Colombia,1974,0.0
3371,84.0,Bosnia-Herzegovina,1974,0.0
3372,85.0,Ghana,1974,0.0
3373,86.0,DR Congo,1974,0.0
3374,87.0,Chad,1974,0.0
3375,88.0,Oman,1974,0.0
3376,89.0,Latvia,1974,0.0
3377,90.0,Aruba,1974,0.0
3378,91.0,Sudan,1974,0.0
3379,92.0,Malta,1974,0.0
3380,93.0,Estonia,1974,0.0
3381,94.0,Algeria,1974,0.0
3382,95.0,Kenya,1974,0.0
3383,96.0,Nigeria,1974,0.0
3384,97.0,Fiji,1974,0.0
3385,98.0,Croatia,1974,0.0
3386,99.0,Ecuador,1974,0.0
3387,100.0,Sri Lanka,1974,0.0
3388,101.0,Uruguay,1974,0.0
3389,102.0,Iceland,1974,0.0
3390,103.0,Zimbabwe,1974,0.0
3391,104.0,Mexico,1974,0.0
3392,105.0,Philippines,1974,0.0
3393,106.0,Angola,1974,0.0
3394,107.0,Armenia,1974,0.0
3395,108.0,Uganda,1974,0.0
3396,109.0,South Vietnam,1974,0.0
3397,110.0,Dominican Republic,1974,0.0
3398,111.0,North Yemen,1974,0.0
3399,112.0,Senegal,1974,0.0
3400,113.0,Costa Rica,1974,0.0
3401,114.0,Panama,1974,0.0
3402,115.0,Cote d'Ivoire,1974,0.0
3403,116.0,Eritrea,1974,0.0
3404,117.0,Guyana,1974,0.0
3405,118.0,Bahrain,1974,0.0
3406,119.0,Cambodia,1974,0.0
3407,120.0,Bangladesh,1974,0.0
3408,121.0,Zambia,1974,0.0
3409,122.0,Mozambique,1974,0.0
3410,123.0,FMLN (El Salvador)*,1974,0.0
3411,124.0,Gabon,1974,0.0
3412,125.0,Malawi,1974,0.0
3413,126.0,Libya HoR*,1974,0.0
3414,127.0,Guatemala,1974,0.0
3415,128.0,Mujahedin (Afghanistan)*,1974,0.0
3416,129.0,Seychelles,1974,0.0
3417,130.0,Luxembourg,1974,0.0
3418,131.0,European Union**,1974,0.0
3419,132.0,Niger,1974,0.0
3420,133.0,Albania,1974,0.0
3421,134.0,Bahamas,1974,0.0
3422,135.0,United Nations**,1974,0.0
3423,,Others,1974,0.0
3424,,Total,1974,36812.0
3425,1.0,United States,1975,15858.0
3426,2.0,Soviet Union,1975,11260.0
3427,3.0,Russia,1975,0.0
3428,4.0,United Kingdom,1975,2441.0
3429,5.0,France,1975,2293.0
3430,6.0,Germany,1975,1422.0
3431,7.0,China,1975,669.0
3432,8.0,Italy,1975,512.0
3433,9.0,Czechoslovakia,1975,735.0
3434,10.0,Netherlands,1975,148.0
3435,11.0,Israel,1975,109.0
3436,12.0,Switzerland,1975,395.0
3437,13.0,Spain,1975,267.0
3438,14.0,Sweden,1975,123.0
3439,15.0,Canada,1975,82.0
3440,16.0,Ukraine,1975,0.0
3441,17.0,Poland,1975,299.0
3442,18.0,South Korea,1975,0.0
3443,19.0,Norway,1975,8.0
3444,20.0,Brazil,1975,58.0
3445,21.0,Australia,1975,131.0
3446,22.0,Belarus,1975,0.0
3447,23.0,Turkiye,1975,0.0
3448,24.0,South Africa,1975,28.0
3449,25.0,North Korea,1975,12.0
3450,26.0,Belgium,1975,0.0
3451,27.0,Czechia,1975,0.0
3452,28.0,Finland,1975,63.0
3453,29.0,Japan,1975,0.0
3454,30.0,Austria,1975,0.0
3455,31.0,Denmark,1975,24.0
3456,32.0,Yugoslavia,1975,14.0
3457,33.0,Libya,1975,26.0
3458,34.0,UAE,1975,0.0
3459,35.0,Jordan,1975,50.0
3460,36.0,Romania,1975,0.0
3461,37.0,Uzbekistan,1975,0.0
3462,38.0,Singapore,1975,17.0
3463,39.0,Egypt,1975,16.0
3464,40.0,unknown supplier(s),1975,15.0
3465,41.0,Bulgaria,1975,0.0
3466,42.0,Iran,1975,81.0
3467,43.0,Slovakia,1975,0.0
3468,44.0,East Germany (GDR),1975,0.0
3469,45.0,India,1975,31.0
3470,46.0,Portugal,1975,105.0
3471,47.0,Indonesia,1975,0.0
3472,48.0,Moldova,1975,0.0
3473,49.0,Syria,1975,2.0
3474,50.0,Ireland,1975,0.0
3475,51.0,Hungary,1975,8.0
3476,52.0,Serbia,1975,0.0
3477,53.0,Pakistan,1975,0.0
3478,54.0,Taiwan,1975,0.0
3479,55.0,Kazakhstan,1975,0.0
3480,56.0,Iraq,1975,0.0
3481,57.0,Greece,1975,0.0
3482,58.0,Kyrgyzstan,1975,0.0
3483,59.0,Georgia,1975,0.0
3484,60.0,Montenegro,1975,0.0
3485,61.0,New Zealand,1975,3.0
3486,62.0,Chile,1975,0.0
3487,63.0,Saudi Arabia,1975,0.0
3488,64.0,Kuwait,1975,0.0
3489,65.0,Argentina,1975,0.0
3490,66.0,Ethiopia,1975,0.0
3491,67.0,Thailand,1975,0.0
3492,68.0,Nicaragua,1975,0.0
3493,69.0,Lithuania,1975,0.0
3494,70.0,Venezuela,1975,13.0
3495,71.0,Qatar,1975,0.0
3496,72.0,Peru,1975,0.0
3497,73.0,Malaysia,1975,0.0
3498,74.0,South Yemen,1975,6.0
3499,75.0,Lebanon,1975,0.0
3500,76.0,Slovenia,1975,0.0
3501,77.0,Cuba,1975,1.0
3502,78.0,Viet Nam,1975,0.0
3503,79.0,Brunei,1975,0.0
3504,80.0,Morocco,1975,0.0
3505,81.0,Cyprus,1975,0.0
3506,82.0,North Macedonia,1975,0.0
3507,83.0,Colombia,1975,0.0
3508,84.0,Bosnia-Herzegovina,1975,0.0
3509,85.0,Ghana,1975,0.0
3510,86.0,DR Congo,1975,0.0
3511,87.0,Chad,1975,0.0
3512,88.0,Oman,1975,0.0
3513,89.0,Latvia,1975,0.0
3514,90.0,Aruba,1975,0.0
3515,91.0,Sudan,1975,0.0
3516,92.0,Malta,1975,0.0
3517,93.0,Estonia,1975,0.0
3518,94.0,Algeria,1975,0.0
3519,95.0,Kenya,1975,0.0
3520,96.0,Nigeria,1975,0.0
3521,97.0,Fiji,1975,0.0
3522,98.0,Croatia,1975,0.0
3523,99.0,Ecuador,1975,0.0
3524,100.0,Sri Lanka,1975,0.0
3525,101.0,Uruguay,1975,0.0
3526,102.0,Iceland,1975,0.0
3527,103.0,Zimbabwe,1975,0.0
3528,104.0,Mexico,1975,0.0
3529,105.0,Philippines,1975,0.0
3530,106.0,Angola,1975,0.0
3531,107.0,Armenia,1975,0.0
3532,108.0,Uganda,1975,0.0
3533,109.0,South Vietnam,1975,0.0
3534,110.0,Dominican Republic,1975,0.0
3535,111.0,North Yemen,1975,0.0
3536,112.0,Senegal,1975,0.0
3537,113.0,Costa Rica,1975,0.0
3538,114.0,Panama,1975,0.0
3539,115.0,Cote d'Ivoire,1975,0.0
3540,116.0,Eritrea,1975,0.0
3541,117.0,Guyana,1975,0.0
3542,118.0,Bahrain,1975,0.0
3543,119.0,Cambodia,1975,0.0
3544,120.0,Bangladesh,1975,0.0
3545,121.0,Zambia,1975,0.0
3546,122.0,Mozambique,1975,0.0
3547,123.0,FMLN (El Salvador)*,1975,0.0
3548,124.0,Gabon,1975,0.0
3549,125.0,Malawi,1975,0.0
3550,126.0,Libya HoR*,1975,0.0
3551,127.0,Guatemala,1975,0.0
3552,128.0,Mujahedin (Afghanistan)*,1975,0.0
3553,129.0,Seychelles,1975,0.0
3554,130.0,Luxembourg,1975,0.0
3555,131.0,European Union**,1975,0.0
3556,132.0,Niger,1975,0.0
3557,133.0,Albania,1975,0.0
3558,134.0,Bahamas,1975,0.0
3559,135.0,United Nations**,1975,0.0
3560,,Others,1975,0.0
3561,,Total,1975,37324.0
3562,1.0,United States,1976,15798.0
3563,2.0,Soviet Union,1976,9569.0
3564,3.0,Russia,1976,0.0
3565,4.0,United Kingdom,1976,2513.0
3566,5.0,France,1976,2032.0
3567,6.0,Germany,1976,1655.0
3568,7.0,China,1976,588.0
3569,8.0,Italy,1976,523.0
3570,9.0,Czechoslovakia,1976,824.0
3571,10.0,Netherlands,1976,293.0
3572,11.0,Israel,1976,54.0
3573,12.0,Switzerland,1976,480.0
3574,13.0,Spain,1976,46.0
3575,14.0,Sweden,1976,70.0
3576,15.0,Canada,1976,259.0
3577,16.0,Ukraine,1976,0.0
3578,17.0,Poland,1976,408.0
3579,18.0,South Korea,1976,0.0
3580,19.0,Norway,1976,8.0
3581,20.0,Brazil,1976,104.0
3582,21.0,Australia,1976,113.0
3583,22.0,Belarus,1976,0.0
3584,23.0,Turkiye,1976,0.0
3585,24.0,South Africa,1976,19.0
3586,25.0,North Korea,1976,0.0
3587,26.0,Belgium,1976,0.0
3588,27.0,Czechia,1976,0.0
3589,28.0,Finland,1976,0.0
3590,29.0,Japan,1976,0.0
3591,30.0,Austria,1976,0.0
3592,31.0,Denmark,1976,0.0
3593,32.0,Yugoslavia,1976,65.0
3594,33.0,Libya,1976,4.0
3595,34.0,UAE,1976,0.0
3596,35.0,Jordan,1976,0.0
3597,36.0,Romania,1976,0.0
3598,37.0,Uzbekistan,1976,0.0
3599,38.0,Singapore,1976,0.0
3600,39.0,Egypt,1976,0.0
3601,40.0,unknown supplier(s),1976,7.0
3602,41.0,Bulgaria,1976,0.0
3603,42.0,Iran,1976,0.0
3604,43.0,Slovakia,1976,0.0
3605,44.0,East Germany (GDR),1976,12.0
3606,45.0,India,1976,0.0
3607,46.0,Portugal,1976,21.0
3608,47.0,Indonesia,1976,0.0
3609,48.0,Moldova,1976,0.0
3610,49.0,Syria,1976,0.0
3611,50.0,Ireland,1976,0.0
3612,51.0,Hungary,1976,0.0
3613,52.0,Serbia,1976,0.0
3614,53.0,Pakistan,1976,0.0
3615,54.0,Taiwan,1976,0.0
3616,55.0,Kazakhstan,1976,0.0
3617,56.0,Iraq,1976,0.0
3618,57.0,Greece,1976,0.0
3619,58.0,Kyrgyzstan,1976,0.0
3620,59.0,Georgia,1976,0.0
3621,60.0,Montenegro,1976,0.0
3622,61.0,New Zealand,1976,0.0
3623,62.0,Chile,1976,0.0
3624,63.0,Saudi Arabia,1976,0.0
3625,64.0,Kuwait,1976,0.0
3626,65.0,Argentina,1976,1.0
3627,66.0,Ethiopia,1976,0.0
3628,67.0,Thailand,1976,0.0
3629,68.0,Nicaragua,1976,0.0
3630,69.0,Lithuania,1976,0.0
3631,70.0,Venezuela,1976,0.0
3632,71.0,Qatar,1976,0.0
3633,72.0,Peru,1976,0.0
3634,73.0,Malaysia,1976,0.0
3635,74.0,South Yemen,1976,0.0
3636,75.0,Lebanon,1976,0.0
3637,76.0,Slovenia,1976,0.0
3638,77.0,Cuba,1976,0.0
3639,78.0,Viet Nam,1976,0.0
3640,79.0,Brunei,1976,0.0
3641,80.0,Morocco,1976,0.0
3642,81.0,Cyprus,1976,0.0
3643,82.0,North Macedonia,1976,0.0
3644,83.0,Colombia,1976,0.0
3645,84.0,Bosnia-Herzegovina,1976,0.0
3646,85.0,Ghana,1976,0.0
3647,86.0,DR Congo,1976,0.0
3648,87.0,Chad,1976,0.0
3649,88.0,Oman,1976,0.0
3650,89.0,Latvia,1976,0.0
3651,90.0,Aruba,1976,0.0
3652,91.0,Sudan,1976,0.0
3653,92.0,Malta,1976,0.0
3654,93.0,Estonia,1976,0.0
3655,94.0,Algeria,1976,0.0
3656,95.0,Kenya,1976,0.0
3657,96.0,Nigeria,1976,0.0
3658,97.0,Fiji,1976,0.0
3659,98.0,Croatia,1976,0.0
3660,99.0,Ecuador,1976,0.0
3661,100.0,Sri Lanka,1976,0.0
3662,101.0,Uruguay,1976,0.0
3663,102.0,Iceland,1976,0.0
3664,103.0,Zimbabwe,1976,0.0
3665,104.0,Mexico,1976,0.0
3666,105.0,Philippines,1976,0.0
3667,106.0,Angola,1976,0.0
3668,107.0,Armenia,1976,0.0
3669,108.0,Uganda,1976,0.0
3670,109.0,South Vietnam,1976,0.0
3671,110.0,Dominican Republic,1976,0.0
3672,111.0,North Yemen,1976,0.0
3673,112.0,Senegal,1976,3.0
3674,113.0,Costa Rica,1976,0.0
3675,114.0,Panama,1976,0.0
3676,115.0,Cote d'Ivoire,1976,0.0
3677,116.0,Eritrea,1976,0.0
3678,117.0,Guyana,1976,2.0
3679,118.0,Bahrain,1976,0.0
3680,119.0,Cambodia,1976,0.0
3681,120.0,Bangladesh,1976,0.0
3682,121.0,Zambia,1976,0.0
3683,122.0,Mozambique,1976,0.0
3684,123.0,FMLN (El Salvador)*,1976,0.0
3685,124.0,Gabon,1976,0.0
3686,125.0,Malawi,1976,0.0
3687,126.0,Libya HoR*,1976,0.0
3688,127.0,Guatemala,1976,0.0
3689,128.0,Mujahedin (Afghanistan)*,1976,0.0
3690,129.0,Seychelles,1976,0.0
3691,130.0,Luxembourg,1976,0.0
3692,131.0,European Union**,1976,0.0
3693,132.0,Niger,1976,0.0
3694,133.0,Albania,1976,0.0
3695,134.0,Bahamas,1976,0.0
3696,135.0,United Nations**,1976,0.0
3697,,Others,1976,0.0
3698,,Total,1976,35471.0
3699,1.0,United States,1977,14510.0
3700,2.0,Soviet Union,1977,15110.0
3701,3.0,Russia,1977,0.0
3702,4.0,United Kingdom,1977,2208.0
3703,5.0,France,1977,2703.0
3704,6.0,Germany,1977,1925.0
3705,7.0,China,1977,231.0
3706,8.0,Italy,1977,505.0
3707,9.0,Czechoslovakia,1977,840.0
3708,10.0,Netherlands,1977,448.0
3709,11.0,Israel,1977,195.0
3710,12.0,Switzerland,1977,260.0
3711,13.0,Spain,1977,25.0
3712,14.0,Sweden,1977,54.0
3713,15.0,Canada,1977,138.0
3714,16.0,Ukraine,1977,0.0
3715,17.0,Poland,1977,383.0
3716,18.0,South Korea,1977,0.0
3717,19.0,Norway,1977,8.0
3718,20.0,Brazil,1977,144.0
3719,21.0,Australia,1977,62.0
3720,22.0,Belarus,1977,0.0
3721,23.0,Turkiye,1977,0.0
3722,24.0,South Africa,1977,0.0
3723,25.0,North Korea,1977,0.0
3724,26.0,Belgium,1977,0.0
3725,27.0,Czechia,1977,0.0
3726,28.0,Finland,1977,0.0
3727,29.0,Japan,1977,0.0
3728,30.0,Austria,1977,0.0
3729,31.0,Denmark,1977,0.0
3730,32.0,Yugoslavia,1977,71.0
3731,33.0,Libya,1977,0.0
3732,34.0,UAE,1977,0.0
3733,35.0,Jordan,1977,18.0
3734,36.0,Romania,1977,0.0
3735,37.0,Uzbekistan,1977,0.0
3736,38.0,Singapore,1977,0.0
3737,39.0,Egypt,1977,67.0
3738,40.0,unknown supplier(s),1977,1.0
3739,41.0,Bulgaria,1977,0.0
3740,42.0,Iran,1977,0.0
3741,43.0,Slovakia,1977,0.0
3742,44.0,East Germany (GDR),1977,25.0
3743,45.0,India,1977,0.0
3744,46.0,Portugal,1977,0.0
3745,47.0,Indonesia,1977,0.0
3746,48.0,Moldova,1977,0.0
3747,49.0,Syria,1977,0.0
3748,50.0,Ireland,1977,0.0
3749,51.0,Hungary,1977,0.0
3750,52.0,Serbia,1977,0.0
3751,53.0,Pakistan,1977,0.0
3752,54.0,Taiwan,1977,0.0
3753,55.0,Kazakhstan,1977,0.0
3754,56.0,Iraq,1977,0.0
3755,57.0,Greece,1977,0.0
3756,58.0,Kyrgyzstan,1977,0.0
3757,59.0,Georgia,1977,0.0
3758,60.0,Montenegro,1977,0.0
3759,61.0,New Zealand,1977,0.0
3760,62.0,Chile,1977,0.0
3761,63.0,Saudi Arabia,1977,13.0
3762,64.0,Kuwait,1977,0.0
3763,65.0,Argentina,1977,0.0
3764,66.0,Ethiopia,1977,0.0
3765,67.0,Thailand,1977,0.0
3766,68.0,Nicaragua,1977,0.0
3767,69.0,Lithuania,1977,0.0
3768,70.0,Venezuela,1977,0.0
3769,71.0,Qatar,1977,0.0
3770,72.0,Peru,1977,0.0
3771,73.0,Malaysia,1977,0.0
3772,74.0,South Yemen,1977,0.0
3773,75.0,Lebanon,1977,0.0
3774,76.0,Slovenia,1977,0.0
3775,77.0,Cuba,1977,0.0
3776,78.0,Viet Nam,1977,0.0
3777,79.0,Brunei,1977,0.0
3778,80.0,Morocco,1977,0.0
3779,81.0,Cyprus,1977,0.0
3780,82.0,North Macedonia,1977,0.0
3781,83.0,Colombia,1977,0.0
3782,84.0,Bosnia-Herzegovina,1977,0.0
3783,85.0,Ghana,1977,0.0
3784,86.0,DR Congo,1977,0.0
3785,87.0,Chad,1977,0.0
3786,88.0,Oman,1977,5.0
3787,89.0,Latvia,1977,0.0
3788,90.0,Aruba,1977,0.0
3789,91.0,Sudan,1977,0.0
3790,92.0,Malta,1977,0.0
3791,93.0,Estonia,1977,0.0
3792,94.0,Algeria,1977,0.0
3793,95.0,Kenya,1977,0.0
3794,96.0,Nigeria,1977,0.0
3795,97.0,Fiji,1977,0.0
3796,98.0,Croatia,1977,0.0
3797,99.0,Ecuador,1977,0.0
3798,100.0,Sri Lanka,1977,0.0
3799,101.0,Uruguay,1977,0.0
3800,102.0,Iceland,1977,0.0
3801,103.0,Zimbabwe,1977,0.0
3802,104.0,Mexico,1977,0.0
3803,105.0,Philippines,1977,0.0
3804,106.0,Angola,1977,0.0
3805,107.0,Armenia,1977,0.0
3806,108.0,Uganda,1977,0.0
3807,109.0,South Vietnam,1977,0.0
3808,110.0,Dominican Republic,1977,0.0
3809,111.0,North Yemen,1977,0.0
3810,112.0,Senegal,1977,0.0
3811,113.0,Costa Rica,1977,0.0
3812,114.0,Panama,1977,0.0
3813,115.0,Cote d'Ivoire,1977,0.0
3814,116.0,Eritrea,1977,0.0
3815,117.0,Guyana,1977,0.0
3816,118.0,Bahrain,1977,0.0
3817,119.0,Cambodia,1977,0.0
3818,120.0,Bangladesh,1977,0.0
3819,121.0,Zambia,1977,0.0
3820,122.0,Mozambique,1977,1.0
3821,123.0,FMLN (El Salvador)*,1977,0.0
3822,124.0,Gabon,1977,0.0
3823,125.0,Malawi,1977,0.0
3824,126.0,Libya HoR*,1977,0.0
3825,127.0,Guatemala,1977,0.0
3826,128.0,Mujahedin (Afghanistan)*,1977,0.0
3827,129.0,Seychelles,1977,0.0
3828,130.0,Luxembourg,1977,0.0
3829,131.0,European Union**,1977,0.0
3830,132.0,Niger,1977,0.0
3831,133.0,Albania,1977,0.0
3832,134.0,Bahamas,1977,0.0
3833,135.0,United Nations**,1977,0.0
3834,,Others,1977,0.0
3835,,Total,1977,39953.0
3836,1.0,United States,1978,13899.0
3837,2.0,Soviet Union,1978,17456.0
3838,3.0,Russia,1978,0.0
3839,4.0,United Kingdom,1978,2220.0
3840,5.0,France,1978,3253.0
3841,6.0,Germany,1978,1602.0
3842,7.0,China,1978,618.0
3843,8.0,Italy,1978,656.0
3844,9.0,Czechoslovakia,1978,864.0
3845,10.0,Netherlands,1978,235.0
3846,11.0,Israel,1978,204.0
3847,12.0,Switzerland,1978,196.0
3848,13.0,Spain,1978,38.0
3849,14.0,Sweden,1978,55.0
3850,15.0,Canada,1978,179.0
3851,16.0,Ukraine,1978,0.0
3852,17.0,Poland,1978,319.0
3853,18.0,South Korea,1978,0.0
3854,19.0,Norway,1978,87.0
3855,20.0,Brazil,1978,183.0
3856,21.0,Australia,1978,21.0
3857,22.0,Belarus,1978,0.0
3858,23.0,Turkiye,1978,0.0
3859,24.0,South Africa,1978,0.0
3860,25.0,North Korea,1978,0.0
3861,26.0,Belgium,1978,2.0
3862,27.0,Czechia,1978,0.0
3863,28.0,Finland,1978,63.0
3864,29.0,Japan,1978,9.0
3865,30.0,Austria,1978,37.0
3866,31.0,Denmark,1978,0.0
3867,32.0,Yugoslavia,1978,45.0
3868,33.0,Libya,1978,8.0
3869,34.0,UAE,1978,0.0
3870,35.0,Jordan,1978,0.0
3871,36.0,Romania,1978,27.0
3872,37.0,Uzbekistan,1978,0.0
3873,38.0,Singapore,1978,29.0
3874,39.0,Egypt,1978,78.0
3875,40.0,unknown supplier(s),1978,12.0
3876,41.0,Bulgaria,1978,0.0
3877,42.0,Iran,1978,0.0
3878,43.0,Slovakia,1978,0.0
3879,44.0,East Germany (GDR),1978,15.0
3880,45.0,India,1978,27.0
3881,46.0,Portugal,1978,4.0
3882,47.0,Indonesia,1978,9.0
3883,48.0,Moldova,1978,0.0
3884,49.0,Syria,1978,0.0
3885,50.0,Ireland,1978,2.0
3886,51.0,Hungary,1978,0.0
3887,52.0,Serbia,1978,0.0
3888,53.0,Pakistan,1978,0.0
3889,54.0,Taiwan,1978,0.0
3890,55.0,Kazakhstan,1978,0.0
3891,56.0,Iraq,1978,0.0
3892,57.0,Greece,1978,0.0
3893,58.0,Kyrgyzstan,1978,0.0
3894,59.0,Georgia,1978,0.0
3895,60.0,Montenegro,1978,0.0
3896,61.0,New Zealand,1978,0.0
3897,62.0,Chile,1978,0.0
3898,63.0,Saudi Arabia,1978,0.0
3899,64.0,Kuwait,1978,0.0
3900,65.0,Argentina,1978,0.0
3901,66.0,Ethiopia,1978,0.0
3902,67.0,Thailand,1978,0.0
3903,68.0,Nicaragua,1978,0.0
3904,69.0,Lithuania,1978,0.0
3905,70.0,Venezuela,1978,0.0
3906,71.0,Qatar,1978,0.0
3907,72.0,Peru,1978,0.0
3908,73.0,Malaysia,1978,0.0
3909,74.0,South Yemen,1978,0.0
3910,75.0,Lebanon,1978,0.0
