,Country Name,Country Code,Series Name,Series Code,Year,GDP
2393,East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1967,100855079888.3
2394,Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1967,483418609566.274
2395,Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1967,796059940230.193
2396,Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1967,..
2397,Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1967,..
2398,European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1967,..
2399,Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1967,..
2400,Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1967,25920628322.5362
2401,High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1967,1837383236127.49
2402,IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1967,448215720989.049
2403,IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1967,508218462962.174
2404,IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1967,18930485110.7438
2405,IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1967,40746948796.8413
2406,IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1967,58466985789.6226
2407,Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1967,268220607339.321
2408,Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1967,133988765349.139
2409,Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1967,109346248633.254
2410,Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1967,124995671389.653
2411,Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1967,..
2412,Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1967,475529679883.883
2413,Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1967,..
2414,Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1967,125596732205.057
2415,Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1967,..
2416,Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1967,26868148665.6239
2417,Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1967,26628327477.8128
2418,Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1967,458085789271.239
2419,North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1967,927523614111.886
2420,Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1967,..
2421,OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1967,1849091101785.86
2422,Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1967,..
2423,Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1967,..
2424,Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1967,1798360977872.76
2425,Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1967,29711210460.3242
2426,Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1967,..
2427,South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1967,68712964033.0341
2428,South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1967,68712964033.0341
2429,Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1967,46781000881.708
2430,Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1967,46766192279.4379
2431,Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1967,46781000881.708
2432,Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1967,333642404111.708
2433,World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1967,2302576793880.14
2434,0,0,0,0,1967,0
2435,0,0,0,0,1967,0
2436,0,0,0,0,1967,0
2437,0,0,Data from database: World Development Indicators,0,1967,0
2438,0,0,Last Updated: 10/26/2023,0,1967,0
2439,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,1968,1373333366.66667
2440,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2441,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1968,3852147023.70112
2442,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2443,Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2444,Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2445,Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2446,Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1968,26436857247.4982
2447,Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2448,Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2449,Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1968,32714085238.1793
2450,Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1968,12440625312.8685
2451,Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2452,"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1968,444901960.784314
2453,Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2454,Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1968,7483685473.51275
2455,Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2456,Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2457,Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1968,21376353113.475
2458,Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1968,44999909.98218
2459,Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1968,326323105.58513
2460,Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1968,150000000
2461,Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2462,Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1968,857912457.912458
2463,Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2464,Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1968,66248426.9941409
2465,Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1968,33930457425.2613
2466,British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2467,Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1968,160818235.758462
2468,Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2469,Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1968,460442689.828422
2470,Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1968,183199999.8168
2471,Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2472,Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1968,1065714248.57143
2473,Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1968,1046191218.82653
2474,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1968,71830047239.0139
2475,Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2476,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1968,191767441.792847
2477,Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1968,453980096.65441
2478,Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2479,Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1968,7191615669.99468
2480,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1968,70846278963.0928
2481,Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1968,5960212869.12968
2482,Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2483,"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1968,3909780538.92216
2484,"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1968,251247458.012189
2485,Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1968,773841493.682587
2486,Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1968,1281281277.98148
2487,Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2488,Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2489,Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2490,Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2491,Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2492,Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1968,13505573854.9618
2493,Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2494,Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2495,Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1968,1079100000
2496,Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1968,2582180794.1855
2497,"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1968,5932242990.65421
2498,El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1968,1009760100
2499,Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1968,67514285.7142857
2500,Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2501,Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2502,Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1968,79799968.1119327
2503,Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2504,Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2505,Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1968,166952937.135005
2506,Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1968,8823033880.32993
2507,France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1968,129785441507.456
2508,French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1968,259590074.271236
2509,Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1968,294468564.534369
2510,"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1968,41160065.8347022
2511,Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2512,Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2513,Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1968,1666909517.65205
2514,Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2515,Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1968,10090675902.5364
2516,Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2517,Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2518,Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2519,Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1968,1610500000
2520,Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2521,Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2522,Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1968,229749999.885125
2523,Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1968,367968799.705625
2524,Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1968,646799999.6766
2525,"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1968,2716964388.42418
2526,Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2527,Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1968,474399519.59457
2528,India,IND,GDP (current US$),NY.GDP.MKTP.CD,1968,53085455824.6593
2529,Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1968,7076465295.27356
2530,"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1968,8623172951.27486
2531,Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1968,2896598846.57434
2532,Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1968,3278584478.33023
2533,Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2534,Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1968,3959151535.79652
2535,Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1968,87942231678.3505
2536,Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1968,1083839133.14546
2537,Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1968,146601072539.317
2538,Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1968,561119776.562105
2539,Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2540,Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1968,1353295457.51798
2541,Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2542,"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2543,"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1968,6119284294.23459
2544,Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2545,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1968,2662798939.67346
2546,Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2547,Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2548,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2549,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2550,Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1968,61445975.4461882
2551,Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2552,Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2553,Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2554,Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2555,Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1968,1066447130.82052
2556,"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2557,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1968,1031669636.36062
2558,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2559,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1968,3330371548.96916
2560,Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2561,Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1968,343771973.331357
2562,Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2563,Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2564,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1968,311395929.92049
2565,Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2566,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1968,29359999970.64
2567,"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2568,Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2569,Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2570,Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2571,Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2572,Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1968,3271422329.995
2573,Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2574,Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1968,531186357.405981
2575,Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2576,Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2577,Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1968,772231413.882625
2578,Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1968,27817605743.2503
2579,New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1968,215507162.355824
2580,New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1968,5180597708.87731
2581,Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1968,692859984.612158
2582,Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1968,641214226.839012
2583,Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1968,5200997921.68123
2584,North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2585,Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2586,Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1968,10159934036.7288
2587,Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1968,188879849.160552
2588,Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1968,8041999160.0168
2589,Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2590,Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1968,1112791100
2591,Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1968,485184189.687693
2592,Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1968,517650793.650794
2593,Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1968,5736083835.29034
2594,Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1968,8632749263.06796
2595,Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2596,Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1968,6354262628.33537
2597,Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1968,3941700000
2598,Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2599,Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2600,Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2601,Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1968,172200018.1722
2602,Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2603,San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2604,Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2605,Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1968,4187777707.85395
2606,Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1968,1309384863.20769
2607,Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2608,Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1968,16074027.3495878
2609,Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1968,329860091.944037
2610,Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1968,1425706090.07563
2611,Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2612,Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2613,Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2614,Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1968,28084252.7582748
2615,Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,1968,286719885.065467
2616,South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1968,17124793156.9326
2617,South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2618,Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1968,31475548481.4095
2619,Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1968,1801344537.81513
2620,St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1968,14599999.9927
2621,St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2622,St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2623,St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1968,15349999.992325
2624,Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1968,1677771400.56798
2625,Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1968,241350000
2626,Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1968,31066820768.9909
2627,Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1968,18942730098.4706
2628,Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1968,1562303429.72835
2629,Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2630,Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2631,Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1968,6081009422.09596
2632,Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2633,Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1968,328800480.454203
2634,Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2635,Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1968,758899949.62055
2636,Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1968,1214666667.76565
2637,Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,1968,17422566373.6087
2638,Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2639,Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2640,Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2641,Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1968,1037379251.37757
2642,Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2643,United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2644,United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1968,107759913942.933
2645,United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1968,942500000000
2646,Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1968,1593674184.56285
2647,Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2648,Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2649,"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1968,10034444444.4444
2650,Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2651,Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2652,West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2653,"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2654,Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1968,1605857142.85714
2655,Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1968,1479599900
2656,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,1968,36327785494.9277
2657,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,1968,14968235781.9644
2658,Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,1968,34715404210.8531
2659,Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1968,3083639279.16315
2660,Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2661,Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1968,242649043703.582
2662,East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1968,301204253595.281
2663,East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1968,102253082476.347
2664,East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1968,102125373416.713
2665,Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1968,518991679523.801
2666,Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1968,832721275093.079
2667,Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2668,Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2669,European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2670,Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1968,47573059713.5259
2671,Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1968,27476506890.4153
2672,High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1968,1991818708681.29
2673,IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1968,473404257947.557
2674,IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1968,536462477460.476
2675,IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1968,19982447045.2629
2676,IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1968,42761290418.3489
2677,IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1968,61480692436.8593
2678,Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1968,272945950308.174
2679,Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1968,143800251072.145
2680,Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1968,117684655539.16
2681,Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1968,133972063278.55
2682,Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2683,Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1968,502151386401.705
2684,Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2685,Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1968,134304853998.191
2686,Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1968,44717172685.5557
2687,Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1968,29559642720.3405
2688,Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1968,29295797647.9953
2689,Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1968,483839604813.954
2690,North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1968,1014480047239.01
2691,Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2692,OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1968,2005166564863.9
2693,Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2694,Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2695,Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1968,1950641593704.06
2696,Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1968,31366965476.5642
2697,Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1968,..
2698,South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1968,72018446516.8584
2699,South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1968,72018446516.8584
2700,Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1968,50124977708.0635
